age,earnings,industry,home_geoid,work_geoid
mid,high,trade_trans_util,060816121005,060855094013
mid,high,other,060816121005,060855094044
low,low,other,060816121005,060855096001
low,low,other,060816121005,060855096002
mid,mid,other,060816121005,060855098011
mid,high,other,060816121005,060855099011
low,high,other,060816121005,060855099011
mid,mid,other,060816121005,060855099021
low,mid,other,060816121005,060855102002
low,low,other,060816121005,060855103002
mid,high,other,060816121005,060855104001
mid,mid,other,060816121005,060855104001
mid,mid,other,060816121005,060855104003
high,mid,other,060816121005,060855105003
mid,high,trade_trans_util,060816121005,060855106002
mid,low,other,060816121005,060855106003
mid,low,trade_trans_util,060816121005,060855106003
low,mid,other,060816121005,060855107001
low,low,other,060816121005,060855107001
mid,mid,other,060816121005,060855107003
mid,mid,other,060816121005,060855107003
high,mid,other,060816121005,060855108022
mid,mid,other,060816121005,060855108022
mid,high,other,060816121005,060855108022
high,mid,other,060816121005,060855108022
low,low,trade_trans_util,060816121005,060855108032
mid,low,trade_trans_util,060816121005,060855108032
mid,low,trade_trans_util,060816121005,060855108032
mid,low,other,060816121005,060855110005
mid,low,other,060816121005,060855110005
low,low,goods_prod,060816121005,060855111002
high,high,other,060816121005,060855112004
low,mid,trade_trans_util,060816121005,060855113011
low,mid,other,060816121005,060855113011
low,mid,other,060816121005,060855113011
low,low,trade_trans_util,060816121005,060855113011
mid,high,other,060816121005,060855113011
low,high,other,060816121005,060855113021
mid,mid,other,060816121005,060855113021
mid,high,other,060816121005,060855113021
mid,high,other,060816121005,060855113021
mid,high,trade_trans_util,060816121005,060855113021
mid,high,other,060816121005,060855113021
low,high,other,060816121005,060855113021
mid,high,trade_trans_util,060816121005,060855113021
low,mid,other,060816121005,060855113022
low,high,other,060816121005,060855113022
low,high,other,060816121005,060855113022
mid,mid,other,060816121005,060855113022
mid,low,other,060816121005,060855113022
low,mid,other,060816121005,060855113022
mid,mid,other,060816121005,060855113022
low,high,other,060816121005,060855113022
low,high,other,060816121005,060855113022
mid,high,other,060816121005,060855114004
mid,high,other,060816121005,060855114004
high,high,other,060816121005,060855115001
mid,high,other,060816121005,060855115002
mid,high,other,060816121005,060855115003
mid,low,other,060816121005,060855115005
mid,low,other,060816121005,060855115005
mid,high,other,060816121005,060855116081
low,high,other,060816121005,060855116081
low,high,other,060816121005,060855116081
low,high,other,060816121005,060855116081
mid,high,other,060816121005,060855116081
mid,high,other,060816121005,060855116081
high,high,other,060816121005,060855116081
mid,mid,other,060816121005,060855116081
low,high,other,060816121005,060855116081
low,high,other,060816121005,060855116081
low,high,other,060816121005,060855116081
low,mid,other,060816121005,060855116081
low,high,other,060816121005,060855116081
low,high,trade_trans_util,060816121005,060855116091
mid,high,other,060816121005,060855116091
mid,high,other,060816121005,060855116091
mid,high,other,060816121005,060855116091
high,high,other,060816121005,060855116091
low,low,other,060816121005,060855116091
low,high,other,060816121005,060855116091
low,high,trade_trans_util,060816121005,060855116091
mid,high,other,060816121005,060855116091
high,high,other,060816121005,060855116091
mid,high,other,060816121005,060855116091
mid,high,other,060816121005,060855116091
high,high,other,060816121005,060855116091
low,high,other,060816121005,060855116091
mid,high,other,060816121005,060855116091
mid,low,other,060816121005,060855117013
mid,high,other,060816121005,060855117021
mid,high,other,060816121005,060855117021
high,high,other,060816121005,060855117041
high,high,other,060816121005,060855117051
mid,mid,other,060816121005,060855117051
high,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
low,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
low,high,other,060816121005,060855117051
high,low,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,mid,other,060816121005,060855117051
high,high,other,060816121005,060855117051
high,mid,other,060816121005,060855117051
high,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
low,mid,other,060816121005,060855117051
low,high,other,060816121005,060855117051
mid,mid,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
low,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
mid,high,goods_prod,060816121005,060855117051
mid,mid,other,060816121005,060855117051
mid,mid,goods_prod,060816121005,060855117051
mid,high,other,060816121005,060855117051
high,high,other,060816121005,060855117051
mid,high,other,060816121005,060855117051
mid,high,goods_prod,060816121005,060855117051
mid,high,other,060816121005,060855117051
low,low,other,060816121005,060855130001
low,mid,other,060816121005,060855130001
low,mid,other,060816125001,060816119002
high,low,other,060816125001,060816119005
mid,high,other,060816125001,060816120004
mid,low,trade_trans_util,060816125001,060816121003
low,mid,other,060816125002,060816119005
mid,high,other,060816125002,060816120001
mid,low,trade_trans_util,060816125002,060816121003
high,low,other,060816125002,060855111001
high,high,other,060816125003,060816118002
high,high,other,060816125003,060816119002
high,low,other,060816125003,060816119002
high,low,other,060816125003,060816119005
mid,mid,trade_trans_util,060816125003,060816120001
mid,low,trade_trans_util,060816125003,060816121003
mid,low,trade_trans_util,060816125003,060816121003
mid,high,other,060816126002,060816120004
mid,high,other,060816126002,060816120004
high,high,other,060816126002,060855111001
high,high,other,060816126003,060816119001
mid,high,other,060816126003,060816119001
high,low,other,060816126003,060816119003
mid,low,other,060816126003,060816120004
mid,high,other,060816126003,060816120004
mid,high,other,060816126003,060816120004
mid,high,other,060816126004,060816119002
low,high,other,060816126004,060816120004
mid,high,other,060816127002,060816119006
low,high,other,060816127002,060816120004
mid,high,other,060816128001,060816119002
mid,high,other,060816128001,060816119006
high,mid,other,060816128001,060816120004
mid,high,other,060816128002,060816121004
mid,high,other,060816129001,060816120004
low,high,other,060816129003,060855111001
low,low,other,060816129004,060816119005
high,high,other,060816130001,060816119001
mid,low,other,060816130001,060816119005
mid,low,other,060816130001,060816120004
high,mid,other,060816130001,060816121003
mid,mid,other,060816130001,060816121005
mid,low,other,060816130002,060816119005
mid,low,other,060816130002,060816119006
mid,high,other,060816130002,060816119006
mid,high,other,060816132001,060816120004
high,high,other,060816132001,060816121004
low,mid,other,060816132002,060816121004
mid,high,other,060816132004,060816120004
high,low,other,060816132005,060816118002
high,low,other,060816132005,060816118002
mid,mid,other,060816133001,060816118002
mid,mid,other,060816133001,060816120004
mid,mid,other,060816133001,060816120004
mid,high,other,060816133001,060816120004
mid,mid,other,060816133001,060816120004
mid,mid,other,060816133002,060816118002
mid,high,other,060816133002,060816118002
mid,high,other,060816133002,060816119002
low,high,other,060816134001,060816119006
mid,high,other,060816134003,060816119006
low,high,other,060816134003,060816119006
mid,high,other,060816134003,060816121004
low,high,other,060816139002,060816119002
mid,high,other,060816139002,060816120004
mid,low,other,060816139002,060816121005
high,high,other,060816139004,060816118002
low,low,other,060816139004,060816121002
low,low,trade_trans_util,060816139004,060816121005
low,low,trade_trans_util,060816139004,060816121005
low,low,trade_trans_util,060816139004,060816121005
mid,high,other,060816139005,060816119006
low,mid,other,060816139005,060816120003
high,high,other,060816139005,060816120004
mid,high,trade_trans_util,060816139005,060816120004
mid,high,trade_trans_util,060816139005,060816120004
low,mid,trade_trans_util,060816139005,060816121005
low,high,other,060855046011,060816121004
high,mid,other,060855046021,060816119005
mid,high,goods_prod,060855046021,060816120003
mid,high,goods_prod,060855046021,060816120003
high,mid,other,060855047001,060816118002
low,mid,other,060855047001,060816118002
mid,mid,other,060855047001,060816119006
low,mid,other,060855048023,060816118002
mid,mid,other,060855048023,060816120004
high,low,other,060855048031,060816119001
mid,high,trade_trans_util,060855048031,060816121005
mid,high,other,060855048032,060816121004
low,high,other,060855048032,060816121004
mid,high,other,060855048032,060816121004
mid,high,goods_prod,060855048032,060855111001
low,low,other,060855048051,060816119005
mid,high,goods_prod,060855048051,060816120003
mid,high,other,060855048051,060816121004
mid,mid,trade_trans_util,060855048051,060816121005
mid,mid,trade_trans_util,060855048051,060816121005
mid,high,other,060855048052,060816118002
mid,high,other,060855048052,060816120004
mid,high,other,060855048052,060816120004
low,high,other,060855048052,060816120004
low,high,other,060855048052,060816120004
mid,mid,other,060855048061,060855111001
low,high,other,060855083011,060816120004
low,high,other,060855083011,060816120004
high,high,other,060855083011,060816121004
high,mid,other,060855083012,060816121005
mid,high,other,060855084011,060816118002
high,high,other,060855084032,060816118002
mid,high,trade_trans_util,060855084041,060816120004
mid,high,other,060855084041,060816121004
mid,low,other,060855084041,060816121005
mid,high,other,060855084042,060816121004
mid,low,other,060855084042,060816121005
mid,high,other,060855084042,060855111001
mid,high,trade_trans_util,060855085041,060816119005
mid,high,trade_trans_util,060855085041,060816119005
mid,high,other,060855085041,060816120004
low,low,trade_trans_util,060855085041,060816121005
mid,high,trade_trans_util,060855085042,060816119005
high,high,other,060855085042,060816119006
low,mid,other,060855085042,060816120001
mid,mid,other,060855085042,060816120002
mid,high,other,060855085042,060816120004
low,mid,other,060855086013,060816119005
mid,low,other,060855086013,060816120001
mid,high,other,060855086021,060816118002
mid,mid,goods_prod,060855086021,060816119001
mid,mid,other,060855086021,060816119005
low,low,other,060855086021,060816119006
mid,mid,trade_trans_util,060855087041,060816119005
mid,high,trade_trans_util,060855087041,060816119005
mid,high,other,060855087041,060816121004
mid,mid,other,060855087041,060855111001
mid,mid,other,060855087042,060816118002
mid,low,other,060855087042,060816119005
mid,high,goods_prod,060855087042,060816120003
mid,high,other,060855087042,060816120004
low,high,other,060855087042,060816121004
low,high,other,060855087042,060816121004
low,high,trade_trans_util,060855087042,060816121005
mid,high,other,060855087042,060855111001
high,high,other,060855088001,060816119001
mid,high,other,060855088001,060816121004
mid,mid,trade_trans_util,060855088002,060816119005
high,low,other,060855088002,060816120001
high,low,other,060855088002,060816120002
mid,high,other,060855088002,060816121004
high,mid,trade_trans_util,060855089001,060816119005
high,high,trade_trans_util,060855089001,060816119005
